duration,protocol,service,flag,src_bytes,dst_bytes,count,srv_count,dst_host_count,attack_type
1256,dns,smtp,S0,999,570,61,81,35,Normal
434,http,smtp,SH,4914,4609,50,74,49,Normal
4075,ftp,smtp,REJ,4228,2669,99,66,59,Normal
426,udp,ssh,SF,858,686,20,33,211,WebAttack
4565,https,dns,S0,1781,828,42,66,28,Normal
4723,icmp,http,REJ,2760,1586,56,69,142,Normal
822,dns,telnet,RSTR,752,953,29,29,63,WebAttack
8180,dns,http,RSTR,94,151,98,80,67,BruteForce
3870,dns,telnet,SH,2041,2700,20,98,218,Normal
6852,icmp,telnet,SH,103,4758,19,70,214,Normal
3307,icmp,telnet,RSTR,4113,2876,64,31,0,Normal
2689,udp,snmp,S0,1657,2606,48,49,226,Normal
8448,dns,irc,OTH,4653,1312,26,10,81,Normal
83,tcp,smtp,SH,13562,42,83,91,82,DoS
28,tcp,telnet,REJ,14440,73,78,80,153,DoS
7754,https,smtp,SH,4512,3693,53,58,194,Normal
8405,dns,ssh,OTH,567,1666,28,64,213,Normal
6177,http,ftp,OTH,5997,4233,36,3,189,Infiltration
1349,http,smtp,RSTR,4327,3127,28,52,162,Normal
3158,https,ssh,SF,2858,934,68,84,237,Normal
605,ftp,telnet,REJ,3465,3832,90,75,35,Botnet
55,ftp,irc,RSTO,11656,95,80,71,84,DoS
663,dns,ssh,REJ,2651,3520,57,75,186,Botnet
652,smtp,irc,OTH,3802,192,70,78,249,Normal
839,ftp,dns,RSTR,58,3259,35,36,153,Normal
3817,https,http,SF,4637,4214,15,18,26,Normal
7223,smtp,dns,SF,4253,867,9,45,207,Infiltration
817,icmp,snmp,SH,518,130,21,47,3,WebAttack
71,http,snmp,S0,10995,87,88,99,0,DoS
6936,ftp,smtp,S0,4691,1668,80,64,135,Normal
7759,ftp,irc,RSTO,735,415,19,11,56,Normal
5718,tcp,ssh,OTH,4596,3584,49,49,64,Infiltration
6178,tcp,ssh,SF,959,1790,63,72,191,Normal
76,icmp,dns,SF,5750,41,88,97,23,DoS
2026,icmp,ssh,SH,3792,3266,24,1,97,Normal
766,tcp,dns,SH,1163,762,43,26,133,WebAttack
8190,ftp,snmp,RSTO,4101,474,10,50,176,Normal
843,dns,dns,REJ,978,52,47,30,128,WebAttack
618,udp,smtp,RSTR,538,569,26,22,88,WebAttack
7147,https,ftp,S0,3226,225,12,20,188,Normal
1585,ftp,ssh,OTH,392,199,71,97,247,BruteForce
5082,dns,telnet,RSTR,3320,3228,98,81,146,Normal
7287,ftp,smtp,RSTR,3183,2797,94,84,54,Normal
83,dns,dns,SH,10973,39,98,93,20,DoS
2950,icmp,http,SH,4681,1765,55,32,107,Normal
4300,smtp,irc,SF,346,165,69,84,223,BruteForce
7591,udp,http,RSTO,2184,3506,45,17,17,Normal
6569,https,snmp,RSTO,863,2049,23,60,49,Normal
635,icmp,smtp,REJ,780,428,48,37,140,WebAttack
965,icmp,telnet,OTH,1851,204,38,26,2,WebAttack
4487,icmp,smtp,SF,413,125,50,97,92,BruteForce
2988,smtp,http,OTH,1025,3475,76,39,227,Normal
1475,ftp,dns,OTH,3168,3779,54,96,144,Botnet
982,udp,http,RSTR,2752,3951,86,41,186,Botnet
7488,ftp,http,RSTO,4489,3921,77,89,114,Normal
60,icmp,http,OTH,10647,23,92,82,181,DoS
6234,https,ssh,RSTO,3073,2057,4,5,185,Normal
904,ftp,snmp,RSTO,3299,1334,41,91,123,Botnet
8634,udp,irc,RSTR,3549,1212,80,20,165,Normal
1733,tcp,ftp,SF,821,396,32,83,208,Normal
550,http,irc,SH,1791,2251,59,86,51,Normal
7104,https,http,S0,2893,768,66,43,21,Normal
24,ftp,dns,REJ,11611,12,89,90,55,DoS
42,smtp,smtp,S0,12992,24,85,93,39,DoS
6028,udp,http,OTH,569,2425,47,15,91,Normal
120,http,http,REJ,1959,765,40,34,97,WebAttack
15,smtp,irc,SH,10339,73,94,71,155,DoS
7503,dns,snmp,SF,1779,2174,26,15,152,Normal
336,udp,ssh,SF,1475,4717,83,86,44,Normal
8942,smtp,ftp,RSTR,155,744,89,45,205,Normal
85,udp,snmp,REJ,6354,2,92,72,7,DoS
3123,https,snmp,RSTR,850,3255,52,84,112,Normal
1746,dns,irc,RSTR,3443,3799,71,41,237,Botnet
9487,smtp,irc,OTH,4021,1280,18,95,64,Normal
8139,udp,ftp,OTH,3258,3382,50,50,11,Normal
6604,dns,irc,SF,4330,1544,26,85,184,Normal
416,ftp,dns,RSTO,817,194,49,29,166,WebAttack
86,udp,ftp,RSTO,7150,90,97,82,73,DoS
17,dns,smtp,REJ,6921,90,93,88,164,DoS
1536,icmp,irc,SH,211,4725,36,48,24,Normal
6258,ftp,http,OTH,2057,521,47,50,213,Normal
6796,dns,snmp,SH,147,4831,26,64,16,Normal
956,http,irc,RSTR,1995,101,38,34,254,WebAttack
9468,ftp,irc,SH,3344,4285,55,88,110,Normal
2837,udp,ssh,S0,528,2650,34,68,23,Normal
5551,https,ftp,RSTR,1889,3781,80,73,246,Normal
116,dns,http,RSTR,4023,1556,24,35,192,Normal
6463,udp,dns,RSTO,605,3924,20,36,208,Normal
4136,https,dns,REJ,6804,2984,9,12,170,Infiltration
413,https,ssh,S0,1935,22,22,36,56,WebAttack
1934,ftp,ssh,RSTO,4860,2567,66,64,103,Normal
7786,http,ssh,RSTR,1212,34,72,57,232,Normal
6498,ftp,dns,OTH,4378,3445,66,94,228,Normal
9301,icmp,telnet,REJ,2918,2773,16,3,164,Normal
2743,http,irc,S0,1637,2628,10,67,224,Normal
984,tcp,dns,S0,1126,468,20,47,238,WebAttack
85,udp,smtp,SF,10002,96,93,72,82,DoS
7,ftp,http,S0,10871,21,78,96,207,DoS
2019,http,http,SH,112,56,70,98,168,BruteForce
437,tcp,telnet,SF,736,1270,59,32,93,Normal
44,udp,http,RSTO,9298,16,99,77,50,DoS
7364,udp,smtp,RSTR,1741,2889,54,5,193,Normal
8237,dns,snmp,S0,3478,4763,28,11,51,Normal
8624,udp,http,SF,1512,1443,40,0,80,Normal
4158,udp,telnet,SF,4166,1234,97,64,120,Normal
973,dns,http,S0,2295,834,5,93,109,Normal
2425,tcp,ssh,REJ,3348,1210,77,73,220,Normal
8403,tcp,snmp,RSTR,2792,2325,98,82,154,Normal
7053,tcp,irc,S0,3008,4039,72,77,139,Normal
1512,dns,dns,S0,294,2218,28,90,42,Normal
6945,tcp,ssh,OTH,4360,1022,70,74,228,Normal
7261,https,snmp,REJ,3443,458,84,82,174,Normal
1351,tcp,telnet,RSTO,1907,3962,96,74,75,Botnet
8269,tcp,ftp,RSTR,3631,697,28,57,211,Normal
1254,tcp,dns,REJ,2273,4326,38,68,86,Normal
466,http,snmp,SF,1449,452,12,64,237,Normal
9093,tcp,ssh,REJ,1612,4101,55,23,228,Normal
1771,http,smtp,S0,3705,2905,43,59,116,Botnet
8609,ftp,dns,OTH,3108,4047,47,98,13,Normal
6695,ftp,snmp,REJ,3945,779,72,90,46,Normal
5072,http,http,RSTO,2847,4087,40,28,25,Normal
86,https,irc,S0,14105,84,96,84,107,DoS
7142,tcp,http,REJ,4155,3364,63,2,172,Normal
1546,ftp,irc,REJ,3617,2233,67,74,60,Botnet
2289,tcp,smtp,SF,2031,2632,45,29,195,Normal
8893,https,smtp,OTH,2629,2215,87,73,193,Normal
4392,dns,dns,RSTR,6061,6669,11,19,26,Infiltration
3813,ftp,ftp,SF,125,547,41,22,21,Normal
1929,smtp,telnet,SF,163,178,91,63,81,BruteForce
4025,tcp,ssh,SF,4444,290,53,60,180,Normal
573,ftp,ftp,RSTR,4484,1622,95,75,49,Normal
9527,tcp,irc,REJ,3353,3221,48,33,224,Normal
37,dns,snmp,S0,6759,74,85,76,132,DoS
9184,ftp,snmp,SH,456,2986,4,26,35,Normal
6446,smtp,irc,OTH,4697,1074,22,59,94,Normal
5499,tcp,irc,SF,5015,4892,13,0,23,Infiltration
518,smtp,telnet,SF,2246,3135,66,68,213,Botnet
52,smtp,ftp,SF,8828,5,89,91,90,DoS
2342,https,telnet,OTH,2798,2124,48,51,91,Normal
6603,https,dns,RSTR,4990,2382,41,88,70,Normal
8363,ftp,ssh,S0,3289,4041,11,5,20,Normal
113,http,http,S0,3387,3833,88,10,97,Normal
8090,tcp,snmp,REJ,2857,4422,71,20,164,Normal
625,dns,dns,S0,737,439,34,24,5,WebAttack
957,icmp,http,RSTR,1079,1645,57,63,27,Botnet
2630,tcp,smtp,SH,1534,1590,59,0,216,Normal
3874,tcp,smtp,SH,103,442,61,29,231,Normal
541,dns,irc,RSTR,1010,1399,97,45,116,Botnet
2459,smtp,irc,S0,1368,637,4,3,134,Normal
724,https,ftp,SH,4288,83,62,2,23,Normal
6,smtp,dns,RSTR,7748,8,79,77,224,DoS
2124,dns,ssh,SF,3651,1972,14,38,114,Normal
3590,tcp,dns,RSTR,3025,1906,64,97,151,Normal
1211,http,ftp,REJ,3098,1071,71,75,242,Botnet
303,ftp,ssh,SF,1673,4943,22,35,65,Normal
210,icmp,smtp,S0,2488,2647,70,99,211,Normal
754,ftp,snmp,REJ,2531,2373,44,57,128,Botnet
25,smtp,irc,REJ,13703,1,99,82,46,DoS
7689,ftp,smtp,RSTO,4368,3175,78,27,29,Normal
370,icmp,snmp,REJ,1812,436,41,23,190,WebAttack
452,icmp,telnet,REJ,1360,6,20,49,137,WebAttack
2234,ftp,telnet,S0,4737,3272,48,14,49,Infiltration
760,udp,snmp,RSTR,336,793,50,50,196,Normal
8647,dns,smtp,SF,41,706,79,32,48,Normal
5326,udp,ssh,RSTR,2067,1759,77,45,212,Normal
4607,ftp,dns,OTH,1033,3098,10,38,25,Normal
6002,https,snmp,RSTO,1663,2409,42,51,86,Normal
4155,https,telnet,OTH,2894,533,3,4,153,Normal
6536,ftp,ssh,RSTO,6055,4590,17,35,113,Infiltration
915,tcp,telnet,RSTO,3581,2735,69,15,80,Normal
2893,https,irc,SF,2984,4087,27,44,101,Normal
9078,http,ftp,RSTR,2472,3102,3,31,66,Normal
798,http,http,OTH,583,579,48,43,191,WebAttack
7649,smtp,ftp,REJ,1211,3265,29,30,231,Normal
6028,http,ssh,SH,4800,3329,15,88,233,Normal
2286,icmp,dns,RSTO,1201,2343,96,67,178,Normal
406,icmp,snmp,SH,947,912,39,38,23,WebAttack
2176,smtp,dns,SF,601,1215,72,51,186,Normal
1278,icmp,ftp,SH,4293,2370,64,84,9,Normal
2245,udp,telnet,SH,2870,3237,42,22,32,Normal
906,smtp,snmp,SH,2799,3701,74,90,119,Botnet
639,udp,ftp,SH,558,411,28,44,21,WebAttack
3864,https,dns,RSTO,4148,3898,45,27,155,Normal
5016,udp,snmp,RSTR,135,26,98,74,4,BruteForce
630,smtp,ssh,OTH,626,413,30,22,42,WebAttack
7234,ftp,snmp,S0,1681,4260,72,41,249,Normal
8125,http,ssh,RSTO,135,3,74,72,236,BruteForce
1981,ftp,ssh,S0,3850,2235,44,48,105,Botnet
60,tcp,ftp,RSTO,13420,0,89,87,136,DoS
4409,ftp,smtp,OTH,4714,1893,93,10,73,Normal
2056,ftp,ftp,SH,1849,1830,2,16,177,Normal
2862,udp,irc,RSTR,4936,2200,98,66,137,Normal
1037,tcp,snmp,REJ,1980,3596,68,98,14,Botnet
999,udp,irc,OTH,3477,3375,89,98,207,Botnet
7344,ftp,dns,S0,3488,1186,17,69,21,Normal
9366,icmp,ftp,RSTO,34,1860,51,6,128,Normal
1958,dns,telnet,SH,3564,4106,30,53,63,Normal
873,http,ssh,SF,1581,570,35,22,232,WebAttack
7788,tcp,telnet,OTH,2048,1356,83,8,72,Normal
369,dns,dns,RSTO,4431,3224,21,11,223,Normal
7535,http,snmp,OTH,2300,1023,16,8,237,Infiltration
5041,dns,ssh,OTH,3220,3770,80,21,75,Normal
3941,https,smtp,S0,4360,4966,40,27,132,Normal
8455,ftp,dns,OTH,857,278,31,49,204,Normal
4266,https,smtp,OTH,399,2748,53,15,16,Normal
1735,https,smtp,RSTR,773,1592,32,3,206,Normal
9645,http,irc,RSTO,4677,489,64,37,175,Normal
8582,https,http,SF,4383,1644,68,16,13,Normal
4227,smtp,http,SH,4953,4317,35,48,64,Normal
8,ftp,irc,OTH,14728,95,99,91,134,DoS
7886,http,ssh,RSTR,3853,1113,9,22,95,Normal
2832,https,irc,S0,4789,1391,36,4,68,Normal
4016,icmp,ssh,RSTR,3784,1039,95,51,64,Normal
1793,https,irc,RSTR,250,107,77,81,176,BruteForce
613,http,snmp,S0,2837,3449,69,80,71,Botnet
548,https,ssh,OTH,730,56,36,31,229,WebAttack
70,icmp,dns,REJ,8149,68,81,75,56,DoS
5,dns,ftp,SF,12428,78,90,85,49,DoS
91,ftp,snmp,REJ,7864,26,84,76,239,DoS
376,https,http,SF,130,3700,53,39,206,Normal
189,dns,snmp,RSTO,1260,309,30,24,137,WebAttack
6188,dns,telnet,OTH,1800,912,2,19,179,Normal
4720,udp,ssh,OTH,1838,3832,48,11,145,Infiltration
9223,ftp,ssh,SF,4313,1032,62,27,138,Normal
8386,ftp,ftp,S0,210,27,73,56,211,BruteForce
9739,icmp,telnet,RSTO,1776,2351,27,40,50,Normal
8368,http,snmp,SF,4818,1161,83,69,102,Normal
15,dns,snmp,OTH,6227,84,70,80,236,DoS
7878,http,snmp,SH,3609,1094,25,88,133,Normal
3278,smtp,http,REJ,161,149,74,57,114,BruteForce
1591,ftp,dns,SH,3520,3456,46,10,227,Normal
223,udp,ssh,S0,1927,655,26,42,192,WebAttack
1195,http,ssh,RSTR,1840,1074,81,67,109,Botnet
2640,icmp,dns,OTH,13,3061,70,35,55,Normal
5572,dns,ftp,RSTO,2858,2651,48,16,81,Normal
1690,icmp,ssh,SF,1082,1710,45,45,250,Normal
9498,http,smtp,SH,366,16,65,96,98,BruteForce
7649,ftp,telnet,S0,4220,662,37,37,113,Normal
1545,http,dns,SH,4104,2761,30,17,225,Normal
7287,udp,dns,SF,2006,781,31,40,93,Infiltration
6138,tcp,telnet,RSTR,4836,2003,6,53,72,Normal
2055,tcp,telnet,SF,3755,1483,94,7,141,Normal
9409,smtp,irc,RSTO,4101,3416,54,13,84,Normal
9000,https,snmp,OTH,1995,2293,84,64,114,Normal
1206,smtp,snmp,S0,3753,1079,20,47,178,Normal
4979,udp,ftp,SH,744,1354,96,22,28,Normal
9985,dns,http,SH,1946,839,72,4,54,Normal
3675,http,telnet,REJ,2649,3908,98,65,240,Normal
4405,https,dns,RSTR,2756,440,80,36,73,Normal
6688,udp,telnet,OTH,1843,2008,46,58,18,Normal
2835,ftp,ftp,S0,305,1724,67,16,227,Normal
331,http,http,SH,157,667,6,34,183,Normal
3585,ftp,ftp,SF,3275,4591,35,5,191,Normal
65,udp,dns,SF,13749,76,89,98,202,DoS
352,smtp,ssh,RSTO,749,383,49,22,89,WebAttack
6570,smtp,telnet,RSTR,923,3991,22,85,190,Normal
2467,tcp,telnet,RSTR,326,95,96,65,152,BruteForce
3939,smtp,snmp,OTH,1561,3804,8,37,12,Normal
7202,dns,irc,OTH,3877,3923,55,87,116,Normal
139,smtp,ssh,OTH,3776,2244,93,79,224,Normal
2225,ftp,ssh,RSTR,1093,4374,97,55,62,Normal
4741,dns,ftp,RSTO,3546,1956,88,3,213,Normal
6062,smtp,http,REJ,3980,1376,14,88,76,Normal
4386,smtp,ssh,OTH,3029,2454,15,35,43,Infiltration
367,http,ftp,SH,1520,936,49,32,131,WebAttack
1967,https,snmp,OTH,1502,4635,32,69,189,Normal
6297,dns,snmp,SH,4986,1312,25,6,137,Normal
5233,icmp,irc,SH,363,152,72,89,238,BruteForce
1186,http,ftp,REJ,242,1746,92,36,89,Normal
5360,udp,smtp,RSTO,195,47,74,71,7,BruteForce
7644,udp,telnet,RSTR,2557,1872,70,5,9,Normal
337,http,http,REJ,156,395,98,72,197,Normal
6187,dns,telnet,SH,2585,1713,96,38,209,Normal
2028,http,http,SF,3394,6105,17,10,89,Infiltration
2248,smtp,ssh,S0,3059,2690,48,52,209,Normal
2552,ftp,http,REJ,1361,335,85,97,111,Normal
8567,icmp,ftp,RSTO,3175,2025,83,49,108,Normal
3954,udp,telnet,S0,114,70,97,61,205,BruteForce
1139,ftp,snmp,RSTO,2028,4435,94,44,11,Normal
1458,icmp,ftp,SF,1398,1023,40,72,252,Botnet
8664,tcp,ssh,REJ,2431,2976,76,53,189,Normal
1791,dns,http,SF,2881,123,42,51,34,Normal
7996,dns,dns,RSTR,4990,2102,96,3,13,Normal
2200,ftp,irc,RSTO,5198,1198,9,14,63,Infiltration
5518,tcp,dns,SF,3277,4971,73,48,43,Normal
953,https,irc,S0,1598,646,43,20,147,WebAttack
5566,https,ssh,S0,1377,1135,61,46,179,Normal
5711,https,http,RSTO,4098,4407,33,0,50,Normal
9039,ftp,ftp,SF,403,70,79,89,103,BruteForce
1303,http,snmp,SF,1029,1817,84,75,201,Normal
86,udp,http,S0,8919,18,71,91,7,DoS
1379,tcp,ftp,RSTR,2761,1725,62,68,200,Botnet
6136,dns,telnet,S0,3080,3362,93,92,208,Normal
325,smtp,http,SF,731,42,34,23,116,WebAttack
5125,dns,snmp,REJ,4631,1321,36,73,3,Normal
11,ftp,ssh,SH,1582,3303,32,77,138,Normal
112,udp,telnet,REJ,1296,474,34,33,159,WebAttack
6149,dns,ftp,SF,4378,1810,76,61,14,Normal
690,http,http,SH,1863,893,20,41,89,WebAttack
189,ftp,snmp,RSTR,707,661,45,43,138,WebAttack
9562,icmp,snmp,OTH,2123,767,10,9,131,Normal
802,smtp,http,RSTO,3291,2017,92,78,100,Normal
4197,https,ssh,RSTR,2538,1773,97,84,226,Normal
5747,dns,telnet,RSTR,2524,391,36,12,140,Normal
9077,dns,smtp,OTH,82,1493,41,25,243,Normal
8805,icmp,telnet,REJ,4315,4807,70,85,11,Normal
3385,ftp,ftp,REJ,208,59,90,62,88,BruteForce
939,udp,telnet,RSTO,1848,483,39,24,91,WebAttack
443,http,http,RSTO,1905,916,33,35,91,WebAttack
3313,icmp,irc,REJ,3302,4268,75,63,164,Normal
411,smtp,irc,REJ,1266,690,46,46,70,WebAttack
656,https,ftp,RSTR,2475,3845,6,40,11,Normal
5416,icmp,irc,SF,3946,4154,23,36,21,Infiltration
5393,icmp,smtp,REJ,335,246,3,30,181,Infiltration
97,icmp,irc,SH,8012,42,89,82,131,DoS
7201,https,ssh,RSTR,1226,2514,56,83,162,Normal
893,dns,telnet,RSTR,4183,4881,21,92,165,Normal
2903,udp,http,SF,4221,3119,58,61,150,Normal
6875,tcp,ssh,RSTR,5483,5163,41,27,236,Infiltration
5805,smtp,irc,OTH,2867,118,85,81,48,Normal
7730,dns,ssh,SF,1730,4524,41,58,58,Normal
269,dns,telnet,RSTO,1023,4960,87,99,253,Normal
560,icmp,ftp,OTH,227,1511,26,51,118,Normal
2378,http,ssh,RSTO,2772,4173,37,87,35,Normal
4571,dns,ssh,SF,5649,2909,31,14,49,Infiltration
4298,icmp,telnet,RSTR,3767,1270,41,12,247,Infiltration
982,http,ftp,SH,3388,620,34,97,7,Normal
3944,http,dns,RSTO,2922,3095,46,34,181,Infiltration
6721,smtp,dns,SH,2756,4495,33,25,84,Normal
25,ftp,http,REJ,5180,6,73,71,68,DoS
9248,icmp,telnet,SH,3116,2346,32,54,26,Normal
1185,icmp,telnet,SH,161,125,94,78,69,BruteForce
332,udp,ssh,RSTR,1240,997,38,42,5,WebAttack
3991,http,dns,RSTO,632,4593,82,4,174,Normal
54,http,smtp,RSTR,8805,90,93,71,181,DoS
7856,dns,irc,REJ,4926,4508,82,70,150,Normal
2726,ftp,ftp,REJ,4064,204,36,29,34,Normal
862,udp,smtp,SF,681,774,34,20,179,WebAttack
6940,dns,snmp,SH,237,4174,35,7,158,Infiltration
6948,http,irc,SF,1144,1961,69,69,221,Normal
2103,ftp,http,RSTO,6400,2377,12,45,236,Infiltration
4763,smtp,ssh,RSTR,3309,4937,61,80,173,Normal
5791,ftp,irc,SF,4981,440,66,45,93,Normal
6122,https,dns,RSTO,2561,99,27,28,49,Normal
36,dns,dns,RSTO,11141,59,80,78,234,DoS
1579,smtp,smtp,RSTR,4111,1547,44,44,107,Normal
1007,http,http,S0,1672,4969,44,3,5,Normal
1639,ftp,smtp,REJ,2119,1621,46,55,213,Botnet
1843,smtp,snmp,RSTO,1210,3826,64,40,86,Botnet
6006,http,ssh,S0,4731,3292,14,55,99,Normal
211,udp,snmp,RSTR,1685,569,33,24,153,WebAttack
7554,smtp,telnet,OTH,1890,872,87,17,186,Normal
5487,udp,telnet,S0,475,96,85,60,138,BruteForce
6440,https,snmp,S0,2621,2371,0,82,141,Normal
4699,smtp,ftp,SF,4139,4584,5,35,163,Infiltration
851,tcp,ftp,RSTO,817,687,44,48,117,WebAttack
7316,ftp,http,RSTR,4431,2207,37,24,108,Normal
71,https,irc,OTH,7429,93,78,71,159,DoS
1650,https,ftp,SH,2504,3969,78,62,252,Normal
6,icmp,dns,RSTR,9265,88,99,83,87,DoS
7051,udp,dns,S0,1496,1170,34,55,8,Normal
8622,smtp,smtp,SH,802,2917,42,15,227,Normal
448,udp,ftp,SF,702,313,45,38,189,WebAttack
9634,http,http,RSTR,4756,4911,79,10,29,Normal
819,http,irc,RSTR,2362,2512,3,20,12,Normal
2656,icmp,http,SH,757,3360,78,82,56,Normal
4842,udp,dns,SH,336,162,86,98,25,BruteForce
5528,tcp,smtp,RSTR,4942,180,85,64,246,Normal
9827,tcp,snmp,S0,3802,1814,96,39,34,Normal
6672,icmp,ftp,REJ,172,3339,46,21,117,Normal
9568,https,ftp,S0,2478,623,63,81,117,Normal
3924,udp,ftp,OTH,2510,4443,45,42,140,Normal
9613,ftp,snmp,REJ,917,3185,42,62,127,Normal
2082,tcp,http,REJ,362,2396,28,40,11,Normal
2877,smtp,ssh,SF,288,596,14,81,146,Normal
5974,udp,http,RSTR,2921,594,94,75,154,Normal
7191,smtp,telnet,RSTO,71,41,86,68,18,BruteForce
557,udp,http,SF,833,833,48,29,185,WebAttack
54,http,ftp,S0,11026,15,79,79,121,DoS
505,ftp,smtp,S0,1717,454,37,34,13,WebAttack
1535,icmp,dns,OTH,2064,82,32,59,247,Normal
561,https,smtp,REJ,1917,519,38,23,80,WebAttack
4886,smtp,ftp,REJ,2181,3303,23,53,140,Normal
59,ftp,snmp,SF,9640,60,99,89,158,DoS
5875,smtp,http,RSTO,931,445,44,90,84,Normal
3693,smtp,ftp,S0,45,4779,45,63,52,Normal
2473,smtp,ssh,SH,649,648,28,36,212,Normal
1067,dns,dns,SH,1318,1655,64,81,95,Botnet
6995,ftp,ssh,RSTR,201,2985,12,94,38,Normal
1001,ftp,http,OTH,1072,2706,26,73,249,Normal
1660,dns,smtp,RSTO,3835,3897,85,35,101,Normal
8640,dns,smtp,RSTO,1037,4888,45,60,182,Normal
72,https,ssh,SH,9638,89,98,93,64,DoS
6556,dns,http,REJ,1666,4232,94,28,132,Normal
5924,http,dns,OTH,91,73,97,84,83,BruteForce
9520,ftp,irc,SH,344,118,75,72,71,BruteForce
3458,dns,snmp,S0,2072,4078,54,95,39,Normal
72,ftp,dns,SF,11348,65,88,77,169,DoS
5415,smtp,irc,REJ,3557,750,6,18,129,Infiltration
1672,icmp,ftp,RSTO,2721,3361,66,90,4,Normal
7955,tcp,ftp,REJ,5980,3430,49,31,129,Infiltration
1825,ftp,dns,RSTR,1490,3363,59,59,52,Normal
8182,smtp,irc,SH,1842,1718,11,11,75,Normal
32,ftp,dns,S0,5283,46,88,82,146,DoS
2802,tcp,http,RSTO,4861,3699,61,34,30,Normal
41,dns,http,RSTR,8838,97,75,92,6,DoS
1247,tcp,smtp,RSTO,1625,1485,90,69,147,Botnet
24,ftp,smtp,REJ,5498,99,77,96,233,DoS
2495,smtp,smtp,S0,2345,3908,35,6,208,Infiltration
6356,ftp,http,OTH,728,4344,68,75,51,Normal
1064,ftp,smtp,OTH,277,3211,47,49,219,Normal
4583,dns,http,S0,316,133,52,73,113,BruteForce
4135,smtp,smtp,RSTR,124,2764,28,35,61,Normal
1381,ftp,ftp,RSTO,3271,2284,57,65,12,Botnet
1205,ftp,snmp,SH,3085,564,13,54,23,Normal
7818,ftp,smtp,REJ,22,40,93,68,44,BruteForce
3091,icmp,snmp,SF,415,186,92,65,47,BruteForce
3941,udp,dns,RSTO,4249,4325,61,90,59,Normal
4487,tcp,dns,SH,3016,4653,47,27,121,Infiltration
8165,dns,irc,S0,1193,4105,31,37,251,Normal
3081,dns,smtp,RSTO,2345,1412,96,13,52,Normal
2126,tcp,irc,RSTO,401,86,91,53,177,BruteForce
2016,smtp,dns,RSTR,40,25,57,92,126,BruteForce
6096,tcp,ssh,OTH,2185,2399,78,13,234,Normal
5550,udp,http,RSTR,1235,1161,73,61,30,Normal
9383,smtp,snmp,RSTO,1945,2037,80,41,31,Normal
977,dns,irc,SF,924,61,20,23,35,WebAttack
9226,icmp,smtp,SH,271,2933,54,65,188,Normal
7194,dns,irc,RSTO,420,77,51,52,203,BruteForce
25,smtp,ftp,RSTR,7053,99,88,89,108,DoS
300,udp,dns,REJ,1006,159,29,44,118,WebAttack
6835,tcp,telnet,RSTO,1217,4560,59,17,232,Normal
7571,dns,smtp,SF,48,1988,46,47,77,Normal
2796,https,snmp,SH,2936,1847,12,44,171,Infiltration
7281,http,dns,OTH,2722,118,31,1,83,Normal
2012,ftp,snmp,S0,286,786,74,13,49,Normal
161,dns,ftp,RSTO,1407,342,25,45,96,WebAttack
7694,ftp,ftp,REJ,351,1690,80,44,161,Normal
8274,dns,snmp,SH,4399,2294,49,12,59,Normal
3091,smtp,dns,RSTR,2648,1204,28,5,161,Normal
371,tcp,smtp,OTH,1718,945,38,27,145,WebAttack
1135,smtp,snmp,S0,3434,3276,37,69,229,Normal
7371,tcp,ftp,RSTR,628,3034,98,28,232,Normal
9917,icmp,irc,REJ,3528,1436,14,67,188,Normal
1778,icmp,smtp,RSTO,3133,1833,46,51,211,Botnet
3349,ftp,snmp,SH,267,3560,94,9,174,Normal
2022,https,dns,RSTR,3528,647,16,16,9,Infiltration
7847,http,dns,SH,3269,6758,8,1,253,Infiltration
8052,tcp,ssh,REJ,2004,847,34,40,243,Normal
6309,icmp,irc,SH,101,4184,42,58,135,Normal
7772,smtp,telnet,RSTR,340,1183,72,96,51,Normal
1598,http,dns,RSTR,3151,1587,80,80,94,Botnet
2054,https,snmp,OTH,4101,2566,48,67,228,Normal
37,ftp,ftp,SF,7852,52,75,84,62,DoS
1465,ftp,telnet,RSTO,3396,1851,40,79,85,Botnet
3979,http,irc,SF,153,110,64,98,13,BruteForce
2256,tcp,ssh,SH,1517,4337,83,5,135,Normal
9793,smtp,telnet,SH,3834,936,5,64,249,Normal
3592,icmp,dns,S0,3925,1799,83,59,56,Normal
2735,udp,ssh,REJ,11,378,42,84,220,Normal
9431,smtp,irc,RSTO,771,2282,74,9,223,Normal
253,tcp,http,OTH,3726,278,87,77,175,Normal
1790,udp,smtp,REJ,1235,1521,30,48,157,Normal
4405,tcp,http,RSTR,1397,3027,40,15,209,Normal
2348,smtp,smtp,RSTO,1475,3468,60,18,230,Normal
630,ftp,snmp,RSTO,3408,631,46,96,169,Normal
646,ftp,irc,SH,2625,2738,73,92,134,Botnet
60,ftp,irc,OTH,8929,64,73,79,19,DoS
188,icmp,ssh,RSTO,1868,833,46,20,214,WebAttack
5502,smtp,ftp,S0,3081,4051,8,98,34,Normal
5909,udp,snmp,RSTR,2563,4387,41,77,36,Normal
94,dns,ftp,OTH,12959,22,74,83,251,DoS
1406,icmp,smtp,RSTO,2620,3777,66,92,157,Botnet
1286,tcp,telnet,RSTR,4728,1175,4,18,123,Normal
8974,smtp,http,OTH,2745,393,51,13,24,Normal
175,smtp,dns,SH,1318,378,40,26,112,WebAttack
